filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,mfcc1_var,mfcc2_var,mfcc3_var,mfcc4_var,mfcc5_var,mfcc6_var,mfcc7_var,mfcc8_var,mfcc9_var,mfcc10_var,mfcc11_var,mfcc12_var,mfcc13_var,mfcc14_var,mfcc15_var,mfcc16_var,mfcc17_var,mfcc18_var,mfcc19_var,mfcc20_var,genre,base_name
rock.00001.wav_noise,0.3662372338716619,0.09203246,0.18048473,0.00490715,1810.890765401486,319080.9501225396,2270.0264760520504,117780.5324346786,3877.958349949246,2079767.6077187047,0.059634133,0.001423358,1.4318377404385355e-06,0.024933462,-3.94E-05,0.004530226,151.99908088235293,-93.51849577,111.56393156739443,-5.608010682,25.20402163702196,10.841288033548024,15.888412724864263,1.077385860169673,4.401813885646143,-4.93544493,0.5879970435957774,2.3782083555417244,3.909082489125684,0.5349002768677408,-0.801383974,-1.696115751,0.271722825,-2.79252687,-2.784496939,0.6685770845361303,-5.362403377,2548.1257569135223,597.1548976,300.38242179503453,165.20194653508395,116.43372469221808,74.42390752,118.12108498293992,42.76295476610952,90.88088799,39.04408902271896,57.45669144873008,56.28937194026392,42.14045757294552,36.33840285221081,38.36335527145828,26.821079881597942,31.979184461877512,36.46605551020678,27.163178986424168,30.79282622299516,rock,rock.00001
rock.00001.wav_stretch,0.3565620481967926,0.09319441,0.12572041,0.003149424,1565.287000006625,244834.87500891957,1866.683004682359,119923.50860859404,3355.8484370165534,1467821.072866581,0.060417553,0.00101044,1.0118112641066546e-06,0.013771402,1.1396872650948351e-05,0.001713733,117.45383522727272,-149.0457916,128.6059112548828,-23.03180122,39.249549865722656,-1.435019612,26.585826873779297,-8.897821426,13.355039596557615,-12.73193932,7.642367839813232,-3.642041445,8.556913375854492,-3.475346088,2.619830846786499,-4.679161549,2.488079071044922,-3.944344997,-1.890275121,0.9842825531959534,-5.017698288,3125.878418,735.9513549804688,293.6835632324219,188.37046813964844,141.7458038330078,83.12628936767578,150.74038696289062,62.34362411499024,117.37911224365234,54.61197662353516,74.13061523,77.7360611,60.78824234008789,39.14514923095703,58.91733932495117,36.93506240844727,46.98635101,48.33356857299805,35.65065002441406,38.09608840942383,rock,rock.00001
rock.00001.wav_shift,0.3646712899208069,0.090492167,0.12602493,0.002619498,1438.8114422032977,192468.74860852267,1750.056242199987,99213.04397,3084.652164751305,1178279.9366986314,0.056154987,0.000851789,1.6065728232206311e-06,0.012980515,1.9048009107791584e-06,0.001783262,151.99908088235293,-153.5137329,138.00355529785156,-25.34513664,42.89876174926758,-3.785345793,30.97923851013184,-8.287891388,15.185500144958496,-11.56426048,4.719244956970215,-3.194093943,6.816481590270996,0.3500246405601501,0.984816551,-1.356561542,-0.382259071,1.2476037740707395,-5.730389595,3.6106069087982178,-4.321208477,2983.762939453125,662.7882080078125,327.74530029296875,184.50770568847656,128.08551025390625,77.65976715,155.60446166992188,66.95832061767578,106.30018615722656,56.31126022338867,64.14263916015625,64.49295043945312,53.53746032714844,34.85601806640625,46.45633316040039,39.12311172485352,46.90684891,34.95838928222656,40.27886199951172,47.42956543,rock,rock.00001
disco.00081.wav,0.3584931492805481,0.094489992,0.07869997,0.002305402,2292.7794271099783,614995.9483310512,2208.685660246896,158492.07493967732,4741.368184454756,2181567.671360164,0.1164020204949729,0.004600688,-5.98E-07,0.002507436,5.025570430916559e-07,0.003664553,86.1328125,-193.1520996,89.18025207519531,-19.99084854,38.73858642578125,-2.721124649,17.04992676,-7.942614555,16.082536697387695,-16.75180817,7.717518806457519,-15.70543766,9.018950462341309,-11.31552505,3.898306369781494,-8.217346191,3.0071146488189697,-6.872339725,-0.712108374,-6.413061619,-0.564356804,12964.74121,1255.1160888671875,426.1355285644531,273.49346923828125,185.60720825195312,238.57064819335935,177.81686401367188,108.8961944580078,143.4017333984375,102.3444366455078,118.96231079101562,127.44055938720705,97.54996490478516,125.04985809326172,120.07418823242188,100.49128723144533,103.7766113,111.28673553466795,82.47694396972656,87.36485290527344,disco,disco.00081
disco.00081.wav_noise,0.3794897113233291,0.093228049,0.07911701,0.002264811,3010.0230062497853,925805.8266,2772.0253118342125,108187.3134564807,6256.136596396462,2499043.6090099383,0.1528799908159319,0.01039399,-1.02E-06,0.002509943,1.5864153513908446e-05,0.003658481,129.1992188,-155.9735313,62.20589236976972,-3.927334152,23.183924626782364,7.652028830106503,7.789543357568489,0.7364922558669006,6.675695511547368,-8.092798109,-1.19870775,-7.198597873,2.088434130903748,-4.330704477,-2.240448768,-3.91035451,-2.165158166,-3.353376883,-4.722164428,-3.767369055,-2.710742378,5131.504702218139,947.2357188432223,212.6039900793557,210.2327226436928,123.21638628960736,123.12187586376962,101.8560565,69.07557638541584,74.48193405743187,66.30827188,72.09749886684662,58.59403764362297,64.34518684021103,72.60887035566539,64.56249231987314,64.82714118671885,61.41814828239496,71.25329742326254,52.82206575930255,58.33471085470686,disco,disco.00081
disco.00081.wav_stretch,0.3544727563858032,0.091740139,0.054415334,0.001092685,2293.6226513233114,560736.2528048728,2237.498262443507,133881.1617537542,4780.677568794477,2015392.1648459504,0.1184786050626547,0.004811146,-4.51E-07,0.001603939,9.571574537403649e-07,0.00125609,103.359375,-222.8500671,86.98630524,-19.00361061,39.06011581420898,-2.221510887,17.760147094726562,-8.095458984,16.37861442565918,-16.85986137,7.846618652,-15.50563908,9.213597297668455,-11.25598145,3.757453203201294,-8.245148659,2.937345027923584,-6.687305927,-0.84894371,-6.536960602,-1.262397289,11327.00391,1068.607177734375,388.4104614257813,250.6336212158203,159.6332244873047,224.6446990966797,166.23304748535156,101.49748229980467,122.12557220458984,93.86392211914062,114.7138442993164,123.19660186767578,99.93547058105467,124.15399932861328,117.1422882080078,99.77098846435548,103.55428314208984,110.1955795288086,84.66059875488281,76.68893432617188,disco,disco.00081
disco.00081.wav_shift,0.3654317557811737,0.092277884,0.054489795,0.001011191,2159.042376378012,485093.3545020165,2117.130631881633,111252.10223721043,4512.446753552784,1723908.9501981172,0.111975013,0.004116214,-7.50E-07,0.001437576,-4.49E-06,0.001309342,86.1328125,-224.5395203,96.10482788085938,-24.7420826,43.36120605,-5.989628792,23.42593765258789,-12.13058281,21.50803565979004,-17.01682091,9.238643646240234,-15.30558205,6.892723083496094,-8.106098175,0.8385619521141052,-5.494539261,-0.39827624,-1.509566426,-3.549880266,-3.186037779,-5.967874527,10523.68262,1040.9725341796875,378.5349121,258.7248229980469,193.5453643798828,257.59893798828125,174.56759643554688,121.7730484008789,127.40359497070312,93.64714813232422,108.57023620605467,89.15460968017578,84.20328521728516,107.22992706298828,102.46208190917967,94.58919525146484,77.88919067382812,89.65864562988281,94.45700073242188,91.64842224121094,disco,disco.00081
reggae.00053.wav,0.4692974984645843,0.089277059,0.063029096,0.001841819,2004.658415365045,1514120.1740088458,2297.795832553689,517139.35763714206,4159.813490157338,6640048.671,0.089753495,0.007493877,6.483942797785858e-06,0.002524795,6.963065970921889e-05,0.001931878,75.99954044117646,-251.3311768,105.83570098876952,2.162297010421753,32.47584915161133,16.535751342773438,8.277351379394531,10.35033130645752,5.496450424194336,0.8677845597267151,8.342782974243164,-0.628537893,9.887254715,-1.847566009,4.418820381164551,1.8343393802642824,4.253502846,-0.18836157,2.2556400299072266,0.9455717206001282,1.3033653497695925,7625.54834,1204.5206298828125,1211.347412109375,284.81011962890625,250.0007324,146.30332946777344,139.7972412109375,93.81021881103516,100.23868560791016,73.28100586,88.28360748291016,69.65812683105469,63.515419006347656,42.67548751831055,44.93924331665039,36.85275650024414,32.49974442,27.763975143432617,32.8347168,38.062294006347656,reggae,reggae.00053
reggae.00053.wav_noise,0.487439178,0.087937,0.06341137,0.001817598,3002.1602864172123,1148237.5538311745,3102.4550187466243,184670.8900961507,6753.265479988399,3452262.258,0.1367263026875483,0.011557512,6.860908306146289e-06,0.002529751,6.325301814741346e-05,0.001928794,75.99954044117646,-205.3611903,65.60388618773986,18.407607783260755,22.36786351,18.312384752603613,8.565040831,9.295411466085994,5.705402297825209,2.730571172016331,6.038214129435338,2.166243196922664,6.133820125180785,1.160483761775701,2.905196227511578,2.835302746577811,3.1912294953310227,0.903806516,1.399991521903449,1.2339088370387818,1.1326541178846286,3501.4774247414484,562.3773197003704,670.4736048193407,151.14590634955678,121.61134638098186,136.2419213478567,84.50961857338864,73.61694223168404,78.07410540464437,45.61395921336702,69.01164953414353,45.58007906325081,44.93932213487435,30.305402368544467,31.55797855884869,27.48423386210275,24.081370682293517,22.43282756980515,25.992261513246948,29.349766317612183,reggae,reggae.00053
reggae.00053.wav_stretch,0.4635199010372162,0.087816156,0.043649692,0.001004466,2104.100711,1537126.1541341925,2377.3724014877566,526129.1305267973,4406.198377,6878193.967058304,0.09656215,0.009841405,3.502728986859438e-06,0.001406218,2.230351356047322e-06,0.000796248,123.046875,-278.6791992,99.55484008789062,4.259501457214356,30.705358505249023,18.25489426,7.110046863555908,10.31795597076416,5.339523315429688,0.6452484130859375,8.438594818115234,-1.033667088,9.830081939697266,-1.949577212,4.2476582527160645,1.6932181119918823,3.9174575805664062,-0.258415252,2.375035285949707,1.271208405,1.3097854852676392,6861.187012,1158.242676,1188.036621,261.588623,222.4484863,139.7055206298828,128.38983154296875,84.64504242,96.72846985,71.28286743164062,82.13204956054688,67.78482818603516,58.48429870605469,43.55032730102539,39.84294128417969,39.68589401245117,35.485862731933594,29.25849723815918,34.80207824707031,37.94244384765625,reggae,reggae.00053
reggae.00053.wav_shift,0.4800865352153778,0.08846505,0.043952085,0.000910796,1954.2446360567128,1304497.4903300172,2202.852661314828,452970.2789606858,4125.065595091357,5926410.043547594,0.091686983,0.008058725,5.130072622705484e-06,0.001388648,7.954810826049652e-06,0.000736455,75.99954044117646,-280.8200073,105.4052505493164,-0.037965,33.57711410522461,15.40788745880127,12.292858123779297,5.452331066131592,12.308507919311523,-5.116936207,13.65841293334961,-5.583552837,12.546012878417969,-2.899622202,5.456630229949951,-0.219396889,6.453051567077637,-0.611578882,3.588590383529663,-0.324960649,3.378762722015381,6315.726074,1120.211669921875,1130.080810546875,192.5803680419922,208.71031188964844,139.87416076660156,169.85281372070312,96.05935668945312,124.60196685791016,74.75832367,111.3211898803711,70.58182525634766,69.40882110595703,41.082427978515625,48.51014328,37.084259033203125,41.813751220703125,35.98467254638672,41.79729080200195,38.14909362792969,reggae,reggae.00053
reggae.00047.wav,0.3424769043922424,0.094062649,0.10924849,0.002130875,2478.0490601146844,622070.9886913771,2310.1002475093937,84862.51825345191,4759.937033243909,1268756.774017833,0.1149432188950116,0.004922209,5.866251129305056e-08,0.006730785,-3.75E-06,0.004006177,143.5546875,-140.3340302,69.64920806884766,-9.967760086,52.151145935058594,3.252592086791992,4.558452606201172,-3.496384621,2.917757987976074,-6.563016415,-2.655315638,-1.734527946,-6.945272446,-5.83326292,-2.694474936,2.5407543182373047,-1.80830884,-2.158467054,-2.940564156,-1.791522264,-2.71427083,4127.592773,1094.534912109375,634.7886962890625,426.5856018066406,319.6807556152344,150.032959,183.80462646484372,156.7315216064453,145.9094696044922,131.09657287597656,100.15569305419922,96.05831909179688,85.28806305,76.77583312988281,53.35346603393555,45.88918685913086,50.358665466308594,50.388973236083984,46.28819274902344,49.76318740844727,reggae,reggae.00047
reggae.00047.wav_noise,0.343793105,0.094077378,0.10940457,0.002124751,2724.0834765868544,491827.8649694389,2567.413443582315,93349.45508283452,5373.6000149543215,1068933.680393827,0.1212565104166666,0.005079412,-5.26E-07,0.006728601,-6.53E-06,0.004001506,143.5546875,-129.0880081,59.99541939019104,-3.118209818,44.49410741,6.984119013418587,1.950009547505699,-1.358751504,1.530393537622616,-5.401072414,-3.255028821,-1.471248798,-6.505076069,-5.837620366,-2.481417923,1.7767681759901215,-1.615718372,-2.447939311,-2.525992094,-1.867113876,-2.520958262,3093.6093619361063,768.5492097255288,640.3646935522445,389.0532598171605,301.03113595516766,146.24882399163505,165.41012291113154,135.91122940274374,124.04730227578582,121.02905489739608,88.34217699379455,84.35400846064121,78.65568688123102,69.12212176364356,47.31156109985394,42.41023559766702,46.62275528273665,46.72665017849366,41.05062823,43.66826862093358,reggae,reggae.00047
reggae.00047.wav_stretch,0.3414591550827026,0.093698472,0.07530775,0.001109669,2537.118139241651,571376.2363710217,2321.040592083237,77179.27372,4844.724190589225,1139560.1895089147,0.1306943987855816,0.006197393,-6.39E-07,0.003657408,1.0108920832863078e-05,0.001596831,117.45383522727272,-171.6390991,66.08794403076172,-11.80669212,51.61019515991211,2.059940814971924,4.7226762771606445,-3.615585089,2.402172088623047,-6.264270306,-2.605749369,-1.58343184,-6.971568584,-5.814034939,-3.024897575,2.666287660598755,-1.592139363,-2.42363596,-2.767206669,-1.665429473,-3.305781841,3610.944336,997.3818969726562,595.9188842773438,436.6242980957031,300.5901794433594,148.8833008,173.76499938964844,146.3875732421875,143.0759277,129.01951599121094,97.01506042480467,96.32303619384766,88.10696411132812,80.43689727783203,53.02452469,46.49282455444336,53.41194534301758,51.03134536743164,50.939491271972656,49.00609970092773,reggae,reggae.00047
reggae.00047.wav_shift,0.3570730090141296,0.094378412,0.07437136,0.001017763,2349.096924714624,482473.5669212354,2123.897240120539,58275.64718803171,4501.088946,918994.1782120976,0.1237254839762181,0.0051891,-8.33E-07,0.003408546,-4.36E-06,0.00156431,143.5546875,-175.3787537,77.95768737792969,-22.74546623,58.63139343261719,-1.503492951,12.79258632659912,-9.266956329,9.205355644226074,-10.76738358,2.894228697,-5.714884758,1.1865023374557495,-11.92741585,-0.275378257,-5.042058468,6.531980991363525,-7.107866764,3.266939163208008,-6.842247009,2.645845413208008,3287.511962890625,906.4175415039062,559.1784668,417.7449645996094,322.7051086425781,143.21726989746094,194.44065856933597,133.8950195,122.93878173828124,114.7379150390625,105.5406265258789,82.62120819091797,78.13842010498047,71.69091797,65.07765197753906,49.67914581298828,55.35631942749024,46.53129959106445,51.67840194702149,44.43410873413086,reggae,reggae.00047
rock.00015.wav,0.3438092172145843,0.092388928,0.082274765,0.003098614,2335.5199314696915,1047256.5929950698,2098.8864327789397,186228.2758849376,4500.064745414008,2909157.011472703,0.114160005,0.006500616,-7.32E-06,0.004551255,-3.13E-05,0.00288146,135.99917763157896,-174.9327698,90.93341827392578,-18.7152977,41.61454772949219,-8.878750801,9.084967613220217,-12.4572773,13.130209922790527,-9.691080093,4.335097789764404,-13.48593521,6.740899085998535,-10.384655,7.1451287269592285,-5.790337086,0.795939028,-8.140870094,-5.716979504,-3.350067854,-0.413566232,3596.764892578125,1643.999267578125,630.8615112304688,258.2771301269531,308.1840209960937,174.42869567871094,203.44651794433597,169.5178680419922,135.02540588378906,110.4317855834961,121.49162292480467,111.03234100341795,107.58304595947266,61.77806091308594,87.30649567,64.28335571289062,77.15437316894531,62.04592133,47.33826828,67.25126647949219,rock,rock.00015
rock.00015.wav_noise,0.3451577987729555,0.092047793,0.08247192,0.003089611,2798.499547512367,784744.6566802289,2645.8790717982133,118040.83695600278,5650.633915947651,2319614.0366785456,0.1242175415699922,0.006369508,-9.35E-06,0.004553054,-2.70E-05,0.00287726,135.99917763157896,-152.8554365,67.16829241,-1.256819067,26.737748936919463,1.9920742989773577,0.5650961746720826,-4.514487239,5.356714611497582,-2.820008053,-2.189041195,-6.355918964,0.3472722857445912,-4.32796419,1.9870625170530285,-2.109276787,-2.09914251,-6.26792625,-6.330818177,-2.868003903,-0.647300622,2501.2021667297213,1007.8250074430769,570.1658063774825,237.2623713781745,264.4216734723356,149.70237298512637,160.41496430828877,133.90141987191328,113.49462127909982,87.60002838205952,94.35188238,97.13319763964157,82.38365197844686,48.18893139153657,62.25142307608349,45.34638216771214,57.04243840362463,45.739786122072125,38.38524631473969,55.41077131875237,rock,rock.00015
rock.00015.wav_stretch,0.3460582196712494,0.091523297,0.05487458,0.001258008,2383.9776995057214,958639.8370891884,2126.5267144060867,165586.40063092383,4605.240593334236,2610274.243285944,0.1300166668278156,0.007367722,4.725769940705504e-06,0.002270717,2.8604703402379528e-05,0.001018425,112.34714673913044,-204.0988159,86.55740356445312,-18.58409119,40.60020446777344,-7.818505764,8.117052078,-12.29433918,12.729418754577637,-9.443471909,3.493190765,-12.68572044,6.094766616821289,-9.296225548,6.241968154907227,-5.225759506,0.3473664820194244,-7.439177036,-5.628239632,-3.175761938,-0.785045981,3079.034668,1493.6170654296875,578.9259643554688,232.4802703857422,299.58697509765625,153.44635009765625,209.7921142578125,162.92337036132812,135.54815673828125,105.2800521850586,116.1714096069336,108.85842895507812,107.30055236816406,59.29261016845703,81.14114379882812,63.46605301,79.77283477783203,64.12551117,48.28433990478516,62.29493332,rock,rock.00015
rock.00015.wav_shift,0.3618624806404114,0.089691587,0.054458994,0.001234353,2258.545511,841120.9226874586,2012.7512092576208,147384.54995013366,4370.149418594113,2299192.728,0.1261291267884764,0.006946639,-9.38E-06,0.002209201,1.220907324750442e-05,0.000972692,143.5546875,-206.1196289,94.62488555908205,-23.64334679,44.86338806152344,-9.311738968,11.240276336669922,-16.5141201,14.12294578552246,-8.995410919,5.818151473999023,-12.06551743,4.303023815155029,-7.103786945,2.486757040023804,0.8851396441459656,-1.462816477,-0.841596246,-9.657608986,-2.674202204,-6.585499287,2729.95752,1349.474853515625,563.6018066,238.19602966308597,318.7535400390625,170.20989990234375,195.92222595214844,162.32118225097656,130.3295440673828,91.05220794677734,103.3652572631836,102.87454223632812,130.32325744628906,50.98771667480469,69.66775512695312,52.97931289672852,56.58332061767578,65.84893035888672,55.68608474731445,60.45882415771485,rock,rock.00015
disco.00095.wav,0.4680444598197937,0.088205583,0.09839544,0.00279296,2487.3290419536625,571731.5003,2276.752800993831,173502.41009530082,5008.401552983613,2011374.816208568,0.1180315128335266,0.004453479,-5.01E-05,0.004408601,-0.000442371,0.004362924,123.046875,-159.8721313,81.97704315185547,-16.8094101,52.47428512573242,-4.483214378,22.819843292236328,-8.224291801,23.363256454467773,-5.51419735,17.69527816772461,-15.36414528,10.800621032714844,-13.51451492,1.7336044311523438,-6.554975986,5.102865219116211,0.3377941846847534,7.010510444641113,-5.453151226,0.7988430261611938,5258.577637,831.0582275390625,661.8120727539062,258.5075988769531,244.09222412109372,245.48666381835935,129.40133666992188,114.89116668701172,105.21340942382812,120.43135833740234,106.93083953857422,63.99494934082031,70.21879577636719,86.20668793,88.16659545898438,77.27770996,115.32456970214844,119.19801330566406,96.72846221923828,80.40495300292969,disco,disco.00095
disco.00095.wav_noise,0.4719489629890722,0.088231749,0.09858342,0.002779841,2891.2109732503877,402892.8078,2693.681067,138368.43629016553,5914.627988598463,1563164.9956551492,0.1292736882492266,0.005020342,-5.12E-05,0.004407391,-0.00044496,0.00435373,123.046875,-138.8806267,60.28344335065644,0.022576711,37.50820693077437,7.545567860625692,11.580554591922647,2.5756845579900967,12.768497430508289,4.2368492420470005,8.213333578611977,-6.233477341,2.7790778445146813,-5.976462413,-4.313262268,-1.254527493,0.52046272,3.8886991031567377,3.097223254798061,-2.117998675,-2.080643672,3436.5459645378583,426.6342407139771,554.2524284005939,225.90629366292427,202.11176288068788,216.2175631579658,107.53347227258052,97.39410011351504,88.35997044350552,100.25376172880588,81.35312275945877,51.92014883722147,58.59416759401627,69.62437253015518,68.95143402529236,60.833915659136665,91.53693137286687,107.41770246069449,78.17784220122613,75.18407822521229,disco,disco.00095
disco.00095.wav_stretch,0.4595410823822021,0.086497806,0.0670118,0.001342283,2557.213483909928,449034.8138589406,2326.141776105691,145921.8492062049,5159.154261,1677031.0831137158,0.1342770415957611,0.004232582,5.0178246056020726e-06,0.002395948,5.874623093404807e-05,0.001749195,95.703125,-189.3682709,75.75532531738281,-16.11925888,51.55993652,-4.288070202,22.209415435791016,-7.738344193,23.13903045654297,-4.835367203,17.098329544067383,-14.90340519,10.600497245788574,-12.62604332,1.7892056703567505,-5.722749233,5.372262477874756,0.4883345365524292,6.400548934936523,-5.425477505,0.1828186064958572,4441.387207,600.0905151367188,641.1038208007812,240.7368927001953,230.9771881103516,233.1600799560547,120.79532623291016,103.16893768310548,94.81880188,110.59870910644533,101.85858154296876,61.82165527,69.00411224365234,87.52603912353516,91.57431793,78.23126220703125,113.30416870117188,116.95022583007812,95.08940125,81.34595489501953,disco,disco.00095
disco.00095.wav_shift,0.4683924913406372,0.086781844,0.066374496,0.00118419,2406.6512451316644,365667.9192508225,2203.4427171884818,122517.77242054138,4880.567935669229,1404874.1428361256,0.1255124498501546,0.003652982,2.896915987093962e-07,0.002174782,-0.000105118,0.001671662,123.046875,-192.0367126,85.91301727294922,-24.27295113,58.02139663696289,-8.258228302,27.52953338623047,-13.32613754,25.73946762084961,-7.040982246,21.22529602050781,-13.16815472,9.118641853,-7.632840633,-1.810458183,-4.987174511,0.070125252,1.0916191339492798,5.048667907714844,1.6352076530456543,-1.745537519,3925.780273,519.4971313476562,617.3049926757812,240.57554626464844,235.63442993164065,213.20364379882807,139.20892333984375,87.73191833496094,93.98327637,118.18812561035156,94.67953491210938,59.74919509887695,70.85683441,87.50344086,70.86811065673828,62.952430725097656,76.80227661132812,110.26053619384766,105.18329620361328,73.30906677246094,disco,disco.00095
metal.00032.wav,0.436572254,0.075586751,0.13645852,0.001010786,2502.977403720681,194441.15322170567,2134.296301101095,76302.15420805439,4762.876407,875647.3597,0.1481127344354215,0.001551598,-0.00711284,0.008423915,-0.004086927,0.004391507,117.45383522727272,-61.9103508,93.01313018798828,-39.94318008,56.14137268066406,-19.6682148,23.38753700256348,-7.64454031,17.70783233642578,-19.32118034,17.783267974853516,-13.08465385,14.295796394348145,-13.07774734,5.4448723793029785,-10.79150772,3.726879596710205,-10.73839855,1.2670315504074097,-4.613991261,0.3320994079113006,2135.516845703125,321.8917236328125,288.90447998046875,92.10693359,54.10229492,78.56623077392578,103.45354461669922,48.41435241699219,69.10561371,34.74901199,48.08250045776367,40.127742767333984,43.36069869995117,41.15849304199219,45.052371978759766,35.000755310058594,45.25087738037109,40.40853118896485,44.81477355957031,33.516822814941406,metal,metal.00032
metal.00032.wav_noise,0.4381027148974689,0.075553798,0.13656195,0.001005438,2655.972554765857,183752.7975890881,2327.857858307912,83062.74749874487,5037.020895265371,1066765.593153569,0.1511153053702629,0.001316282,-0.007114944,0.008427884,-0.004084878,0.004392093,117.45383522727272,-50.02467891,77.08786968179405,-24.91650878,41.86565203,-6.33074586,10.886898992701608,4.111828113067495,6.490812528283887,-8.638737051,7.640357484095085,-3.545355576,5.376032820045471,-4.813086615,-2.120298844,-3.874764279,-2.534596845,-5.122404076,-3.716287296,-0.206446479,-3.53315277,1550.3463471871598,260.6148664091592,270.1160815695086,95.38753557660851,60.45423684432346,84.32220370295855,111.81809986368606,51.02981269839773,66.46990092566337,29.385546489862712,45.25412724566702,36.29960754044159,40.36859984,38.41710865568386,41.09503953199327,32.783382604015934,42.64816125471683,37.11174129628012,40.70779011395902,30.69843209,metal,metal.00032
metal.00032.wav_stretch,0.4275408387184143,0.077793501,0.094535396,0.000538195,2507.7800281587683,188159.80432911392,2143.787715530001,73978.49891465322,4785.0881444345605,861812.3813093245,0.1503957616220606,0.001845718,-0.006515743,0.00449494,-0.002731082,0.001822888,143.5546875,-99.46989441,89.93289947509766,-38.66439438,55.277122497558594,-18.55249023,22.871597290039062,-6.927131653,17.11089324951172,-18.11339188,17.642824172973633,-12.07849026,13.40440559387207,-12.31448174,4.977123737335205,-9.876685143,3.537764549255371,-9.417279243,0.9691013097763062,-4.092988968,-0.24464637,2052.183837890625,312.8028564453125,277.0253601074219,91.32685089111328,57.988807678222656,81.60529327392578,104.66429138183594,54.76224899291992,78.96174621582031,39.01734924316406,55.702449798583984,44.13515090942383,49.00988006591797,44.48109817504883,50.47331237792969,36.37812423706055,43.110050201416016,47.59355545043945,50.308685302734375,35.65308762,metal,metal.00032
metal.00032.wav_shift,0.4415920674800873,0.075467616,0.09261231,0.000475411,2359.9922742734857,160438.19319517247,2025.0953493095803,66475.37667619725,4519.9076004205335,769016.2309,0.1430074952871229,0.001396951,-0.006935759,0.004278991,-0.003181239,0.001703961,117.45383522727272,-104.7575531,102.70233917236328,-47.38496399,60.810096740722656,-22.75086403,25.580432891845703,-11.42402267,22.62670135498047,-20.36334991,17.492515563964844,-10.7364397,12.798379898071287,-6.943011761,2.081509828567505,-5.954824924,-0.027211862,-4.482895851,-5.343375206,-0.609966218,-2.606004,1971.6341552734373,283.0778809,256.6704406738281,77.17087555,69.72596740722656,93.98657989501952,128.57989501953125,55.80467606,80.90159606933594,35.96944046020508,46.84230041503906,33.70063018798828,49.54649734,34.74008560180664,39.99088668823242,34.35559844970703,48.72722625732422,44.40355682373047,39.538028717041016,36.89479446411133,metal,metal.00032
rock.00029.wav,0.4185402393341064,0.082535408,0.18004455,0.001229988,2445.1189672253317,372126.0521,2434.0559165699456,110187.67471178924,5173.572711988834,1220142.5925196162,0.1115014591792343,0.002268608,-0.000480411,0.019377716,-0.002823245,0.005308218,123.046875,-42.39929581,85.04792785644531,-7.383805752,40.71448516845703,-1.009221673,18.923358917236328,-3.541175842,5.871916294,-5.020056248,4.245413780212402,-3.174684286,-0.58025372,-0.529923856,2.343105792999268,-0.366672605,-4.108472347,-3.857270479,-3.911095142,-5.780758858,-4.329663277,1373.3101806640625,534.1271973,308.8762207,121.70526123046876,75.55319213867188,83.66588592529297,56.03497314453125,40.51243973,42.06010055541992,46.84298324584961,43.59066009521485,44.57092285,42.52523422241211,33.37122726,29.040681838989254,33.16104888916016,29.9732666,25.368389129638672,30.61064910888672,29.497594833374023,rock,rock.00029
rock.00029.wav_noise,0.4187112117508869,0.082488078,0.18010779,0.001229123,2508.6766765358616,319691.40058707073,2520.4199363618177,74157.74675102592,5301.664461281903,1038081.0311258234,0.1123858788911446,0.002259209,-0.000477581,0.019377674,-0.002816654,0.005310909,123.046875,-39.44836277,81.21873190625006,-3.988420532,37.61339746478407,1.7131561362208163,16.551166456987684,-1.531070271,4.198069486,-3.593659738,3.0980889432741563,-2.267792842,-1.27802743,-0.004261685,1.9246309271179791,-0.069247901,-4.283591741,-3.732032321,-3.976858509,-5.740132752,-4.317170381,1192.408100999268,399.2103723717189,277.1871304570083,96.31330803129129,80.38221809,80.97849063209861,60.94500360170718,39.330390180527935,42.500403240494045,46.21650195792965,44.15814544800625,43.72044081661545,42.08474165903045,31.68510232727534,29.221946427742512,32.67190129038252,29.23910286019557,25.341432096987276,30.11277128436377,28.849714850666228,rock,rock.00029
